perkara_id;tanggal_putusan;jenis_perkara_nama;umur_p;umur_t;lama_pernikahan_bulan;faktor;kecamatan_p;kabupaten_p;kecamatan_t;kabupaten_t
33300;31/03/2022;Cerai Talak;43;35;125;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
33108;31/03/2022;Cerai Talak;43;;252;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
33382;31/03/2022;Cerai Gugat;28;;116;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kab. Sidoarjo;Beji;Kab. Pasuruan
32925;31/03/2022;Cerai Talak;33;;104;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kab. Sidoarjo;Sidoarjo;Kab. Sidoarjo. sekarang di Desa Suko Dusun Sungon RT. 25 RW. 07 Gang Masjid
33474;31/03/2022;Cerai Talak;32;32;42;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukomanunggal;Kota Surabaya;Kecamatan Gedangan;Kab. Sidoarjo.
33499;31/03/2022;Cerai Gugat;43;38;40;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Krian;Kabupaten Sidoarjo
33507;31/03/2022;Cerai Gugat;24;28;44;Peselisihan dan Pertengkaran Terus Menerus;Kec.Tulangan Kab. Sidoarjo;Kab. Sidoarjo;Kec. Tulangan Kab. Sidoarjo;Kab. Sidoarjo
33266;31/03/2022;Cerai Talak;35;31;58;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Semampir;Kota Surabaya;Kecamatan Sukodono;Kabupaten Sidoarjo
33268;31/03/2022;Cerai Gugat;25;31;21;Meninggalkan Salah Satu Pihak;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Barru;Kabupaten Barru
33022;31/03/2022;Cerai Talak;44;42;280;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo;Kecamatan Wonoayu;Kabupaten Sidoarjo
33534;31/03/2022;Cerai Gugat;36;37;162;Peselisihan dan Pertengkaran Terus Menerus;Krembung;Kabupaten Sidoarjo;Kecamatan Tulangan;Kabupaten Sidoarjo.
33535;31/03/2022;Cerai Gugat;36;38;177;Ekonomi;Kecamatan Krian;Kabupaten Batang;Wonotunggal;Kabupaten Batang
33552;01/04/2022;Cerai Gugat;27;24;16;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
33569;01/04/2022;Cerai Talak;38;33;134;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo saat ini tinggal di Terungkulon;Kecamatan Krian;Kabupaten Sidoarjo
33344;01/04/2022;Cerai Gugat;30;30;66;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo;Kecamatan Krian;Kabupaten Sidoarjo
33362;01/04/2022;Cerai Gugat;47;51;301;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo saat ini tinggal di Perumahan Jade Sidorejo Blok D no. 22;Kecamatan Krian;Kabupaten Sidoarjo
33626;01/04/2022;Cerai Gugat;38;53;232;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
33399;01/04/2022;Cerai Gugat;32;35;150;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo Alamat Sekarang Dusun Wonokupang;Kecamatan Balongbendo;Kabupaten Sidoarjo
33414;01/04/2022;Cerai Talak;32;34;40;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo.;Kecamatan Balongbendo;Kabupaten Sidoarjo
33416;01/04/2022;Cerai Gugat;52;55;378;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;"Kabupaten Sidoarjo
  (Alamat Sekarang) Dusun Kandangan";Kecamatan Tarik;Kabupaten Sidoarjo
33420;01/04/2022;Cerai Gugat;47;47;261;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Mojosari;"Kabupaten Mojokerto
  (Alamat Sekarang) Dusun Tropodo";Kecamatan Mojosari;Kabupaten Mojokerto
33498;01/04/2022;Cerai Talak;34;36;108;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;"Kabupaten Sidoarjo
  Alamat Sekarang) Tropodo";Kecamatan Prambon;Kabupaten Sidoarjo
33508;01/04/2022;Cerai Gugat;20;25;21;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Tarik Kabupaten Sidoarjo;Kabupaten Sidoarjo
33525;01/04/2022;Cerai Talak;35;32;153;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo saat ini tinggal di Dusun Banjarmlati;Kecamatan Tarik;Kabupaten Sidoarjo
33541;04/04/2022;Cerai Gugat;24;25;49;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo saat ini tinggal di Ketegan No. 36;Kecamatan Tanggulangin;Kabupaten Sidoarjo
33542;04/04/2022;Cerai Talak;49;38;119;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Gedangan;Kabupaten Sidoarjo
33547;04/04/2022;Cerai Gugat;38;44;202;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan. Tulangan. Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan. Candi. Kabupaten Sidoarjo;Kabupaten Sidoarjo
33554;04/04/2022;Cerai Talak;36;33;184;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo saat ini tinggal di Tanjungsari;Kecamatan Tanggulangin;Kabupaten Sidoarjo
33561;04/04/2022;Cerai Gugat;24;39;99;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kabupaten Sidoarjo;Kecamatan Jabon;Kabupaten Sidoarjo
33350;04/04/2022;Cerai Talak;45;42;5;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kabupaten Sidoarjo;Kecamatan Wonoayu;Kabupaten Sidoarjo
33376;04/04/2022;Cerai Gugat;19;22;16;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong ;Kabupaten Sidoarjo;"Kecamatan Gedangan Kabupaten Sidoarjo 
  Alamat Sekarang (LAPAS KELAS IIB NGAWI) Jalan . Yos Sudarso NO. 6 ";"Kabupaten Sidoarjo 
  Alamat Sekarang (LAPAS KELAS IIB NGAWI) Jalan . Yos Sudarso NO. 6 "
33690;04/04/2022;Cerai Gugat;53;56;400;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kabupaten Sidoarjo (Kos Pak Yo);Kecamatan Wonoayu;Kabupaten Sidoarjo (Kos Bu Anis)
33179;04/04/2022;Cerai Gugat;25;24;27;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;"Kabupaten Sidoarjo
Selanjutnya disebut sebagai PENGGUGAT";Kecamatan Sawahan;Kota Surabaya
33237;04/04/2022;Cerai Gugat;35;36;43;Ekonomi;Kecamatan Waru;"Kabupaten Sidoarjo
(Alamat Sekarang) Perumahan Wisma Tropodo";Kecamatan Waru;Kabupaten Sidoarjo
33238;04/04/2022;Cerai Gugat;34;39;150;Ekonomi;Kecamatan Jabon;Kabupaten Sidoarjo;Kecamatan Tanggulangin;Kabupaten Sidoarjo
33510;04/04/2022;Cerai Gugat;34;35;122;Peselisihan dan Pertengkaran Terus Menerus;Kec. Porong Kab. Sidoarjo;Kab. Sidoarjo;Kec. Porong Kab. Sidoarjo;Kab. Sidoarjo
30449;04/04/2022;Cerai Gugat;52;53;47;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kab. Sidoarjo;Blimbing;Kota Surabaya
33562;05/04/2022;Cerai Talak;45;39;244;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kab. Sidoarjo;Kecamatan Tulangan;Kab. Sidoarjo
33567;05/04/2022;Cerai Gugat;27;25;4;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Tanggulangin;Kabupaten Sidoarjo
33571;05/04/2022;Cerai Gugat;30;34;56;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Porong;Kabupaten Sidoarjo
32305;05/04/2022;Cerai Gugat;27;30;59;Peselisihan dan Pertengkaran Terus Menerus;Kec. Sukodono; Sidoarjo.;Kec. Waru;  Kode Pos 61256
33586;05/04/2022;Cerai Gugat;32;37;170;Peselisihan dan Pertengkaran Terus Menerus;Kec. Wonoayu;Kab. Sidoarjo;Kec. Wonoayu;Kab. Sidoarjo
33588;05/04/2022;Cerai Talak;;;162;Peselisihan dan Pertengkaran Terus Menerus;Buduran;Kab. Sidoarjo;Buduran;Kab. Sidoarjo
32866;05/04/2022;Cerai Talak;34;30;101;Meninggalkan Salah Satu Pihak;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Sedati;Kabupaten Sidoarjo
32885;05/04/2022;Cerai Talak;37;37;96;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kab. Sidoarjo;Kecamatan Waru;Kab. Sidoarjo
33142;05/04/2022;Cerai Talak;37;33;187;Peselisihan dan Pertengkaran Terus Menerus;Kec. Tarik Kab. Sidoarjo saat ini berada di Gamping Rowo RT. 04 RW. 02 Kec. Tarik Kab. Sidoarjo;Kab. Sidoarjo saat ini berada di Gamping Rowo RT. 04 RW. 02 Kec. Tarik Kab. Sidoarjo;Kec. Tarik Kab. Sidoarjo;Kab. Sidoarjo
32395;05/04/2022;Cerai Gugat;33;35;145;Meninggalkan Salah Satu Pihak;Kecamatan Tarik;Kabupaten Sidoarjo.;Kecamatan Prambon;Kabupaten Sidoarjo. (Rumah Orang Tua Tergugat)
33432;05/04/2022;Cerai Gugat;40;38;207;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;"Kabupaten Sidoarjo;";Kecamatan Karang Pilang;"Kota Surabaya (Rumah Kos);"
33445;05/04/2022;Cerai Gugat;41;41;14;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;Kabupaten Sidoarjo.;Kecamatan Wonocolo;Kota Surabaya.
33447;05/04/2022;Cerai Gugat;26;30;60;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembung;Kabupaten Sidoarjo;Ngoro;Kabupaten Mojokerto
33713;05/04/2022;Cerai Gugat;36;39;165;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kabupaten Sidoarjo saat ini tinggal di Sadang;Kecamatan Sukodono;"Kabupaten Sidoarjo;"
33572;06/04/2022;Cerai Gugat;46;50;263;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo;Kecamatan Sedati;Kabupaten Sidoarjo
32295;06/04/2022;Cerai Talak;37;34;155;Peselisihan dan Pertengkaran Terus Menerus;"Kecamatan Sukodono Kabupaten Sidoarjo
Domisili : Jl. Kalimas Baru 2 GG Timur No. 61a RT 10/RW 09 Perak timur";"Kabupaten Sidoarjo
Domisili : Jl. Kalimas Baru 2 GG Timur No. 61a RT 10/RW 09 Perak timur";Kecamatan Sukodono  Kabupaten  Sidoarjo;Kabupaten  Sidoarjo
33587;06/04/2022;Cerai Talak;52;;315;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kab. Sidoarjo;Kecamatan Jabon;Kab. Sidoarjo
33596;06/04/2022;Cerai Gugat;29;35;153;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo;Kecamatan Porong;Kabupaten Sidoarjo
33597;06/04/2022;Cerai Gugat;22;22;41;Ekonomi;Kecamatan Sedati Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Sedati;Kabupaten Sidoarjo
33602;06/04/2022;Cerai Gugat;23;26;28;Ekonomi;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Tulangan;Kabupaten Sidoarjo
33612;06/04/2022;Cerai Gugat;33;32;52;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo. ( Rumah Anif Batagor)
33380;06/04/2022;Cerai Gugat;30;30;125;Ekonomi;Kecamatan Jabon;Kabupaten Sidoarjo;Kecamatan Krembung;Kabupaten Sidoarjo
33387;06/04/2022;Cerai Talak;29;26;39;Peselisihan dan Pertengkaran Terus Menerus;Kec.Sedati Kab.Sidoarjo Jawa Timur;Kab.Sidoarjo Jawa Timur;Kec.Sedati Kab.Sidoarjo Jawa Timur.;Kab.Sidoarjo Jawa Timur.
31387;06/04/2022;Cerai Gugat;51;40;83;Ekonomi;Kalijaten RT 07 RW 02 Desa/Kel. Kalijaten Keamatan.Taman Kabupaten  Sidoarjo.;Kabupaten  Sidoarjo.;Kecamatan Prigen Kabupaten Pasuruan.(rumah ibu Warni sidiki ) dan sekarang tinggal di Dusun Tuwuri RT.01 RW.10  desa Seduri Kecamatan Mojosari Kabupaten Mojokerto( Kontrak di Rumah Bapak Sutaji)( Tinggal bersama ibu Tergugat Panggilan nenek Yofi;Kabupaten Pasuruan.(rumah ibu Warni sidiki ) dan sekarang tinggal di Dusun Tuwuri RT.01 RW.10  desa Seduri Kecamatan Mojosari Kabupaten Mojokerto( Kontrak di Rumah Bapak Sutaji)( Tinggal bersama ibu Tergugat Panggilan nenek Yofi
33451;06/04/2022;Cerai Gugat;43;45;176;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Waru Kabupaten SidoarjoAlamatSekarang Jalan Dr Cipto 8 nomor 2B RT. 002 RW. 010 Desa Bedali Kecamatan Lawang Kabupaten Malang;Kabupaten SidoarjoAlamatSekarang Jalan Dr Cipto 8 nomor 2B RT. 002 RW. 010 Desa Bedali Kecamatan Lawang Kabupaten Malang
33464;06/04/2022;Cerai Gugat;39;47;247;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
33476;06/04/2022;Cerai Gugat;41;47;259;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo saat ini tinggal di Perumahan Taman Suko Asri Blok D No. 6;Kecamatan Taman;Kabupaten Sidoarjo
30934;06/04/2022;Cerai Gugat;32;36;131;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Karangpilang Kotamadya Surabaya. DOMISILI. Perumahan Taman Puspa Sari BB 08 RT 034 RW 007 Desa Klurak Kecamatan Candi Kabupaten Sidoarjo (Rumah Orangtua Penggugat);Kabupaten Sidoarjo (Rumah Orangtua Penggugat);Kecamatan Karangpilang Kotamadya Surabaya;Kotamadya Surabaya
32756;06/04/2022;Cerai Talak;53;48;167;Ekonomi;Kecamatan Tanggulangin;Kab. Sidoarjo.;Candi;Kab. Sidoarjo.
33289;07/04/2022;Cerai Gugat;38;33;26;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
33555;07/04/2022;Cerai Gugat;32;39;165;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Dlanggu Kabupaten Mojokerto;Kabupaten Mojokerto
33563;07/04/2022;Cerai Gugat;39;44;226;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman Kabupaten Sidoarjo 61257;Kabupaten Sidoarjo 61257;Bronggalan Sawah VI A No. 7 Surabaya;Bronggalan Sawah VI A No. 7 Surabaya
33609;07/04/2022;Cerai Gugat;36;48;56;Peselisihan dan Pertengkaran Terus Menerus;Sumobito;Kab. Jombang;Kecamatan Krian;Kab. Sidoarjo
33356;07/04/2022;Cerai Gugat;48;48;214;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;"Kabupaten Sidoarjo;";Kecamatan Senduro;"Kabupaten Lumajang (D'Burno Cafe and Lounge);"
33622;07/04/2022;Cerai Gugat;52;50;353;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo;Kecamatan Krian;Kabupaten Sidoarjo
32348;07/04/2022;Cerai Talak;35;24;6;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo.;Kecamatan Krian;Kabupaten Sidoarjo.
33632;07/04/2022;Cerai Gugat;27;34;-6;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon Kabupaten  Sidoarjo.;Kabupaten  Sidoarjo.;Kecamatan Prambon Kabupaten Sidoarjo. Dan sekarang tinggal di Dsn Tlasih RT 02 RW 01 Desa/Kel. Tlasih Kecamatan Tulangan Kabupaten Sidoarjo (rumah bapak Samsuri)..;Kabupaten Sidoarjo. Dan sekarang tinggal di Dsn Tlasih RT 02 RW 01 Desa/Kel. Tlasih Kecamatan Tulangan Kabupaten Sidoarjo (rumah bapak Samsuri)..
33641;07/04/2022;Cerai Talak;32;26;37;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo;Kecamatan Sidoarjo;Kabupaten Sidoarjo
33646;07/04/2022;Cerai Talak;40;;63;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kab. Sidoarjo;Kecamatan Sedati;Kab. Sidoarjo
33648;07/04/2022;Cerai Gugat;50;54;332;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Candi;Kabupaten Sidoarjo;Kecamatan Tanggulangin;Kabupaten Sidoarjo
33651;07/04/2022;Cerai Gugat;25;33;105;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo;Kecamatan Gedangan;Kabupaten Sidoarjo (Kos Bapak Ismail)
33654;07/04/2022;Cerai Gugat;32;37;154;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;KABUPATEN SIDOARJO;Sidoarjo;KABUPATEN SIDOARJO
33656;07/04/2022;Cerai Gugat;24;28;72;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;"Kabupaten Sidoarjo;";Kecamatan Krian;Kabupaten Sidoarjo
32136;07/04/2022;Cerai Gugat;25;32;17;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo.;Wonorejo;Kabupaten Pasuruan.
33479;07/04/2022;Cerai Gugat;26;38;19;Peselisihan dan Pertengkaran Terus Menerus;Jl. Raya Kalijaten no 67, Kalijaten Taman Sepanjang Sidoarjo; Kalijaten Taman Sepanjang Sidoarjo;Jl. KH Wachid Hasyim VII A/1, Rt.003/Rw.002  Kebonsari Panggungrejo kota Pasuruan;kota Pasuruan
32971;07/04/2022;Cerai Gugat;24;34;50;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Kabat; Banyuwangi dan/atau sekarang berdomisili di Jalan Bungurasih Barat gg. Mbah Kona No. 7  Waru  Sidoarjo;Kec. Kabat; Banyuwangi
33739;07/04/2022;Cerai Gugat;40;41;99;Ekonomi;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Porong;Kabupaten Sidoarjo saat ini menjalani hukuman di Rumah Tahanan Negara Kelas IIB Bangil Jl. Mangga No.2
33523;07/04/2022;Cerai Gugat;46;49;20;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Gedangan Kabupaten Sidoarjo;Kabupaten Sidoarjo
33781;07/04/2022;Cerai Gugat;45;50;310;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo
33548;11/04/2022;Cerai Gugat;22;27;29;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
32555;11/04/2022;Cerai Talak;40;41;176;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sampang;"Kabupaten Sidoarjo
(Alamat Sekarang) Perumahan Griya Kebonagung I C4 nomor 14";Kecamatan Sukodono;Kabupaten Sidoarjo
33847;11/04/2022;Cerai Gugat;34;36;135;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo saat ini tinggal di Kemantren;Kecamatan Tulangan;Kabupaten Sidoarjo
33606;11/04/2022;Cerai Gugat;24;24;36;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan  : Waru;": Wedoro Utara IV
RT. / RW.  : 001/002
Kelurahan  : Wedoro
Kecamatan  : Waru";Kecamatan Gedangan;Kabupaten Sidoarjo
33118;11/04/2022;Cerai Gugat;37;35;142;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kabupaten Sidoarjo;Kecamatan Gempol;Kabupaten Pasuruan
31839;11/04/2022;Cerai Gugat;22;23;37;Peselisihan dan Pertengkaran Terus Menerus; Sidoarjo, Sidoarjo; Sidoarjo; Sawahan, Surabaya; Surabaya
33639;11/04/2022;Cerai Gugat;43;42;212;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kab. Sidoarjo;Kecamatan Tarik;Kab. Sidoarjo
33640;11/04/2022;Cerai Gugat;31;36;141;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kab. Sidoarjo;Kecamatan Tulangan;Kab. Sidoarjo
33666;11/04/2022;Cerai Gugat;29;31;111;Peselisihan dan Pertengkaran Terus Menerus;Candi;KABUPATEN SIDOARJO;Candi;KABUPATEN SIDOARJO
33670;11/04/2022;Cerai Gugat;22;30;44;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin Kabupaten Sidoarjo.;Kabupaten Sidoarjo.;Kecamatan Gedangan Kabupaten Sidoarjo.;Kabupaten Sidoarjo.
33673;11/04/2022;Cerai Gugat;42;47;17;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Gedangan;Kabupaten Sidoarjo
33681;11/04/2022;Cerai Gugat;34;43;27;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo(Alamat Sekarang) Dusun Kedungpeluk;Kecamatan Candi;Kabupaten Sidoarjo
33685;11/04/2022;Cerai Gugat;32;38;122;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
33696;11/04/2022;Cerai Gugat;26;26;24;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Candi;Kabupaten Sidoarjo sekarang tinggal di Perum Taman Delta BB 16A;Kecamatan Candi;Kabupaten Sidoarjo
33219;11/04/2022;Cerai Talak;28;27;26;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;"Kabupaten Sidoarjo
  (Alamat Sekarang) Jalan Gadung";Kecamatan Tulangan;Kabupaten Sidoarjo
33745;11/04/2022;Cerai Gugat;20;23;60;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Tuban;Kabupaten Tuban
32739;11/04/2022;Cerai Gugat;33;;144;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kab. Sidoarjo;Kecamatan Krian;Kab. Sidoarjo
32267;12/04/2022;Cerai Talak;47;51;208;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Sukodono;Kabupaten Sidoarjo
33578;12/04/2022;Cerai Gugat;32;34;123;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Tarik;Kabupaten Sidoarjo
33328;12/04/2022;Cerai Talak;45;38;256;Peselisihan dan Pertengkaran Terus Menerus;Kec. Krian;"Kab. Sidoarjo
  (Sekarang) Kel/Desa Wonoplintahan RT 002 RW  002 Kec. 
  Prambon Kab. Sidoarjo (Kos bu Etik mebel)";Kec. Krian;Kab. Sidoarjo
33081;12/04/2022;Cerai Gugat;27;29;21;Peselisihan dan Pertengkaran Terus Menerus;" Waru, 
  Sidoarjo";" 
  Sidoarjo";Kecamatan Trucuk;
32830;12/04/2022;Cerai Talak;43;41;270;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Porong;Kabupaten Sidoarjo
33624;12/04/2022;Cerai Gugat;29;26;73;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Prambon;Kabupaten Sidoarjo
33630;12/04/2022;Cerai Gugat;31;33;94;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo;Kecamatan Pacet;Kabupaten Mojokerto
32868;12/04/2022;Cerai Talak;40;40;184;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Merakurak;Kabupaten Tuban;Kecamatan Waru;Kabupaten Sidoarjo (Rumah Kos Bapak Harto)
33419;12/04/2022;Cerai Gugat;47;54;17;Peselisihan dan Pertengkaran Terus Menerus;Kec. Wonoayu Kab. Sidoarjo;Kab. Sidoarjo;Kec.Prambon Kab. Sidoarjo.;Kab. Sidoarjo.
33701;12/04/2022;Cerai Gugat;61;64;512;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;Kabupaten Sidoarjo;Kecamatan Buduran;Kabupaten Sidoarjo
33705;12/04/2022;Cerai Gugat;25;30;48;Peselisihan dan Pertengkaran Terus Menerus; Balongbendo, Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
33456;12/04/2022;Cerai Gugat;21;24;-6;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo saat ini tinggal di Dusun Wendo Tretek;Kecamatan Prambon;Kabupaten Sidoarjo
33459;12/04/2022;Cerai Gugat;41;;232;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kab. Sidoarjo;Kecamatan Taman;Kab. Sidoarjo
33719;12/04/2022;Cerai Gugat;53;64;64;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Sukodono;Kabupaten Sidoarjo
33724;12/04/2022;Cerai Talak;52;44;289;Peselisihan dan Pertengkaran Terus Menerus;Kec. Tarik Kab. Sidoarjo;Kab. Sidoarjo;Kec. Balongbendo Kab. Sidoarjo;Kab. Sidoarjo
33731;12/04/2022;Cerai Gugat;29;32;103;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo (Rumah Mat Sali Orang tua Tergugat)
33570;13/04/2022;Cerai Gugat;47;62;348;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon Kabupaten  Sidoarjo;Kabupaten  Sidoarjo;Kecamatan Prambon Kabupaten Sidoarjo;Kabupaten Sidoarjo
33595;13/04/2022;Cerai Gugat;19;22;45;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Ngoro;Kabupaten Mojokerto saat ini tinggal di Dusun Simpang;Kecamatan Ngoro;Kabupaten Mojokerto
